textbox28,textbox76,textbox78,textbox24,district_count,sl_no1,textbox20,textbox26,textbox23,textbox38,textbox29,textbox21,textbox33,textbox8,textbox58,textbox9,textbox10,textbox12,textbox13
29/04/2021,Disease Name--Cancer-Lung Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,26,13,39,1,1,2,26,13,39,1,1,2
29/04/2021,Disease Name--Cancer-Lung Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,26,13,39,1,1,2,26,13,39,1,1,2
29/04/2021,Disease Name--Cancer-Lung Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,26,13,39,1,1,2,26,13,39,1,1,2
29/04/2021,Disease Name--Cancer-Lung Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,26,13,39,1,1,2,26,13,39,1,1,2
29/04/2021,Disease Name--Cancer-Lung Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,26,13,39,1,1,2,26,13,39,1,1,2
29/04/2021,Disease Name--Cancer-Lung Cancer ,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,26,13,39,1,1,2,26,13,39,1,1,2
29/04/2021,"Disease Name--Cancer-Oral Cancer (Lip, Oral Cavity and Pharynx) ",State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,59,20,79,0,1,1,59,20,79,0,1,1
29/04/2021,"Disease Name--Cancer-Oral Cancer (Lip, Oral Cavity and Pharynx) ",State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,59,20,79,0,1,1,59,20,79,0,1,1
29/04/2021,"Disease Name--Cancer-Oral Cancer (Lip, Oral Cavity and Pharynx) ",State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,59,20,79,0,1,1,59,20,79,0,1,1
29/04/2021,"Disease Name--Cancer-Oral Cancer (Lip, Oral Cavity and Pharynx) ",State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,59,20,79,0,1,1,59,20,79,0,1,1
29/04/2021,"Disease Name--Cancer-Oral Cancer (Lip, Oral Cavity and Pharynx) ",State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,59,20,79,0,1,1,59,20,79,0,1,1
29/04/2021,"Disease Name--Cancer-Oral Cancer (Lip, Oral Cavity and Pharynx) ",State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,59,20,79,0,1,1,59,20,79,0,1,1
29/04/2021,"Disease Name--Cancer-Oral Cancer (Lip, Oral Cavity and Pharynx) ",State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,59,20,79,0,1,1,59,20,79,0,1,1
29/04/2021,"Disease Name--Cancer-Oral Cancer (Lip, Oral Cavity and Pharynx) ",State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,59,20,79,0,1,1,59,20,79,0,1,1
29/04/2021,"Disease Name--Cancer-Oral Cancer (Lip, Oral Cavity and Pharynx) ",State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,59,20,79,0,1,1,59,20,79,0,1,1
29/04/2021,"Disease Name--Cancer-Oral Cancer (Lip, Oral Cavity and Pharynx) ",State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,59,20,79,0,1,1,59,20,79,0,1,1
29/04/2021,"Disease Name--Cancer-Oral Cancer (Lip, Oral Cavity and Pharynx) ",State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,59,20,79,0,1,1,59,20,79,0,1,1
29/04/2021,"Disease Name--Cancer-Oral Cancer (Lip, Oral Cavity and Pharynx) ",State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,59,20,79,0,1,1,59,20,79,0,1,1
29/04/2021,Disease Name--Cancer-Other  Cancers(excluding 7.1 to 7.4),State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,38,19,57,1,0,1,38,19,57,1,0,1
29/04/2021,Disease Name--Cancer-Other  Cancers(excluding 7.1 to 7.4),State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,38,19,57,1,0,1,38,19,57,1,0,1
29/04/2021,Disease Name--Cancer-Other  Cancers(excluding 7.1 to 7.4),State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,38,19,57,1,0,1,38,19,57,1,0,1
29/04/2021,Disease Name--Cancer-Other  Cancers(excluding 7.1 to 7.4),State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,38,19,57,1,0,1,38,19,57,1,0,1
29/04/2021,Disease Name--Cancer-Other  Cancers(excluding 7.1 to 7.4),State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,38,19,57,1,0,1,38,19,57,1,0,1
29/04/2021,Disease Name--Cancer-Other  Cancers(excluding 7.1 to 7.4),State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,38,19,57,1,0,1,38,19,57,1,0,1
29/04/2021,Disease Name--Cancer-Other  Cancers(excluding 7.1 to 7.4),State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,38,19,57,1,0,1,38,19,57,1,0,1
29/04/2021,Disease Name--Cancer-Other  Cancers(excluding 7.1 to 7.4),State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,38,19,57,1,0,1,38,19,57,1,0,1
29/04/2021,Disease Name--Cancer-Other  Cancers(excluding 7.1 to 7.4),State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,38,19,57,1,0,1,38,19,57,1,0,1
29/04/2021,Disease Name--Cancer-Other  Cancers(excluding 7.1 to 7.4),State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,38,19,57,1,0,1,38,19,57,1,0,1
29/04/2021,Disease Name--Cancer-Other  Cancers(excluding 7.1 to 7.4),State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,38,19,57,1,0,1,38,19,57,1,0,1
29/04/2021,Disease Name--Cancer-Other  Cancers(excluding 7.1 to 7.4),State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,38,19,57,1,0,1,38,19,57,1,0,1
29/04/2021,Disease Name--Cardio Vascular Diseases-Rheumatic Fever,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,59,41,100,0,0,0,59,41,100,0,0,0
29/04/2021,Disease Name--Cardio Vascular Diseases-Rheumatic Fever,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,59,41,100,0,0,0,59,41,100,0,0,0
29/04/2021,Disease Name--Cardio Vascular Diseases-Rheumatic Fever,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,59,41,100,0,0,0,59,41,100,0,0,0
29/04/2021,Disease Name--Cardio Vascular Diseases-Rheumatic Fever,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,59,41,100,0,0,0,59,41,100,0,0,0
29/04/2021,Disease Name--Cardio Vascular Diseases-Rheumatic Fever,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,59,41,100,0,0,0,59,41,100,0,0,0
29/04/2021,Disease Name--Cardio Vascular Diseases-Rheumatic Fever,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,59,41,100,0,0,0,59,41,100,0,0,0
29/04/2021,Disease Name--Cardio Vascular Diseases-Rheumatic Fever,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,59,41,100,0,0,0,59,41,100,0,0,0
29/04/2021,Disease Name--Cardio Vascular Diseases-Rheumatic Fever,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,59,41,100,0,0,0,59,41,100,0,0,0
29/04/2021,Disease Name--Cardio Vascular Diseases-Rheumatic Fever,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,59,41,100,0,0,0,59,41,100,0,0,0
29/04/2021,Disease Name--Cardio Vascular Diseases-Rheumatic Fever,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,59,41,100,0,0,0,59,41,100,0,0,0
29/04/2021,Disease Name--Cardio Vascular Diseases-Rheumatic Fever,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,59,41,100,0,0,0,59,41,100,0,0,0
29/04/2021,Disease Name--Cardio Vascular Diseases-Rheumatic Fever,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,59,41,100,0,0,0,59,41,100,0,0,0
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,4077,4106,8183,6,2,8,4077,4106,8183,6,2,8
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,4077,4106,8183,6,2,8,4077,4106,8183,6,2,8
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,4077,4106,8183,6,2,8,4077,4106,8183,6,2,8
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,4077,4106,8183,6,2,8,4077,4106,8183,6,2,8
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,4077,4106,8183,6,2,8,4077,4106,8183,6,2,8
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,4077,4106,8183,6,2,8,4077,4106,8183,6,2,8
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,4077,4106,8183,6,2,8,4077,4106,8183,6,2,8
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,4077,4106,8183,6,2,8,4077,4106,8183,6,2,8
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,4077,4106,8183,6,2,8,4077,4106,8183,6,2,8
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,4077,4106,8183,6,2,8,4077,4106,8183,6,2,8
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,4077,4106,8183,6,2,8,4077,4106,8183,6,2,8
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,4077,4106,8183,6,2,8,4077,4106,8183,6,2,8
29/04/2021,Disease Name--Cardio Vascular Diseases-Ischemic Heart  Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,145,92,237,9,7,16,145,92,237,9,7,16
29/04/2021,Disease Name--Cardio Vascular Diseases-Ischemic Heart  Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,145,92,237,9,7,16,145,92,237,9,7,16
29/04/2021,Disease Name--Cardio Vascular Diseases-Ischemic Heart  Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,145,92,237,9,7,16,145,92,237,9,7,16
29/04/2021,Disease Name--Cardio Vascular Diseases-Ischemic Heart  Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,145,92,237,9,7,16,145,92,237,9,7,16
29/04/2021,Disease Name--Cardio Vascular Diseases-Ischemic Heart  Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,145,92,237,9,7,16,145,92,237,9,7,16
29/04/2021,Disease Name--Cardio Vascular Diseases-Ischemic Heart  Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,145,92,237,9,7,16,145,92,237,9,7,16
29/04/2021,Disease Name--Cardio Vascular Diseases-Ischemic Heart  Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,145,92,237,9,7,16,145,92,237,9,7,16
29/04/2021,Disease Name--Cardio Vascular Diseases-Ischemic Heart  Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,145,92,237,9,7,16,145,92,237,9,7,16
29/04/2021,Disease Name--Cardio Vascular Diseases-Ischemic Heart  Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,145,92,237,9,7,16,145,92,237,9,7,16
29/04/2021,Disease Name--Cardio Vascular Diseases-Ischemic Heart  Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,145,92,237,9,7,16,145,92,237,9,7,16
29/04/2021,Disease Name--Cardio Vascular Diseases-Ischemic Heart  Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,145,92,237,9,7,16,145,92,237,9,7,16
29/04/2021,Disease Name--Cardio Vascular Diseases-Ischemic Heart  Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,145,92,237,9,7,16,145,92,237,9,7,16
29/04/2021,Disease Name--Cardio Vascular Diseases-Congenital Heart Disease,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,118,80,198,3,6,9,118,80,198,3,6,9
29/04/2021,Disease Name--Cardio Vascular Diseases-Congenital Heart Disease,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,118,80,198,3,6,9,118,80,198,3,6,9
29/04/2021,Disease Name--Cardio Vascular Diseases-Congenital Heart Disease,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,118,80,198,3,6,9,118,80,198,3,6,9
29/04/2021,Disease Name--Cardio Vascular Diseases-Congenital Heart Disease,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,118,80,198,3,6,9,118,80,198,3,6,9
29/04/2021,Disease Name--Cardio Vascular Diseases-Congenital Heart Disease,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,118,80,198,3,6,9,118,80,198,3,6,9
29/04/2021,Disease Name--Cardio Vascular Diseases-Congenital Heart Disease,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,118,80,198,3,6,9,118,80,198,3,6,9
29/04/2021,Disease Name--Cardio Vascular Diseases-Congenital Heart Disease,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,118,80,198,3,6,9,118,80,198,3,6,9
29/04/2021,Disease Name--Cardio Vascular Diseases-Congenital Heart Disease,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,118,80,198,3,6,9,118,80,198,3,6,9
29/04/2021,Disease Name--Cardio Vascular Diseases-Congenital Heart Disease,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,118,80,198,3,6,9,118,80,198,3,6,9
29/04/2021,Disease Name--Cardio Vascular Diseases-Congenital Heart Disease,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,118,80,198,3,6,9,118,80,198,3,6,9
29/04/2021,Disease Name--Cardio Vascular Diseases-Congenital Heart Disease,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,118,80,198,3,6,9,118,80,198,3,6,9
29/04/2021,Disease Name--Cardio Vascular Diseases-Congenital Heart Disease,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,118,80,198,3,6,9,118,80,198,3,6,9
29/04/2021,Disease Name--Cardio Vascular Diseases-Other Cardio Vascular Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,1236,727,1963,26,10,36,1236,727,1963,26,10,36
29/04/2021,Disease Name--Cardio Vascular Diseases-Other Cardio Vascular Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,1236,727,1963,26,10,36,1236,727,1963,26,10,36
29/04/2021,Disease Name--Cardio Vascular Diseases-Other Cardio Vascular Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,1236,727,1963,26,10,36,1236,727,1963,26,10,36
29/04/2021,Disease Name--Cardio Vascular Diseases-Other Cardio Vascular Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,1236,727,1963,26,10,36,1236,727,1963,26,10,36
29/04/2021,Disease Name--Cardio Vascular Diseases-Other Cardio Vascular Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,1236,727,1963,26,10,36,1236,727,1963,26,10,36
29/04/2021,Disease Name--Cardio Vascular Diseases-Other Cardio Vascular Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,1236,727,1963,26,10,36,1236,727,1963,26,10,36
29/04/2021,Disease Name--Cardio Vascular Diseases-Other Cardio Vascular Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,1236,727,1963,26,10,36,1236,727,1963,26,10,36
29/04/2021,Disease Name--Cardio Vascular Diseases-Other Cardio Vascular Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,1236,727,1963,26,10,36,1236,727,1963,26,10,36
29/04/2021,Disease Name--Cardio Vascular Diseases-Other Cardio Vascular Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2019  UPTO  December - 2019,33,,Karauli,1236,727,1963,26,10,36,1236,727,1963,26,10,36
