textbox13,disease_name,textbox43,textbox11,textbox18,district_count,sl_no1,textbox38,textbox5,textbox33,textbox55,textbox36,col06,textbox71,textbox29,textbox37,textbox45,textbox30,textbox34,textbox56
29/04/2021,Chicken Pox,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,9,5,14,0,0,0,9,5,14,0,0,0
29/04/2021,Chicken Pox,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,9,5,14,0,0,0,9,5,14,0,0,0
29/04/2021,Chicken Pox,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,9,5,14,0,0,0,9,5,14,0,0,0
29/04/2021,Chicken Pox,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,9,5,14,0,0,0,9,5,14,0,0,0
29/04/2021,Chicken Pox,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,9,5,14,0,0,0,9,5,14,0,0,0
29/04/2021,Cholera(Lab. confirmed),RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,1,1,2,0,0,0,1,1,2,0,0,0
29/04/2021,Cholera(Lab. confirmed),RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,1,1,2,0,0,0,1,1,2,0,0,0
29/04/2021,Cholera(Lab. confirmed),RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,1,1,2,0,0,0,1,1,2,0,0,0
29/04/2021,Cholera(Lab. confirmed),RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,1,1,2,0,0,0,1,1,2,0,0,0
29/04/2021,Cholera(Lab. confirmed),RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,1,1,2,0,0,0,1,1,2,0,0,0
29/04/2021,Cholera(Lab. confirmed),RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,1,1,2,0,0,0,1,1,2,0,0,0
29/04/2021,Cholera(Lab. confirmed),RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,1,1,2,0,0,0,1,1,2,0,0,0
29/04/2021,Cholera(Lab. confirmed),RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,1,1,2,0,0,0,1,1,2,0,0,0
29/04/2021,Cholera(Lab. confirmed),RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,1,1,2,0,0,0,1,1,2,0,0,0
29/04/2021,Cholera(Lab. confirmed),RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,1,1,2,0,0,0,1,1,2,0,0,0
29/04/2021,Cholera(Lab. confirmed),RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,1,1,2,0,0,0,1,1,2,0,0,0
29/04/2021,Cholera(Lab. confirmed),RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,1,1,2,0,0,0,1,1,2,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Encephalitis,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Encephalitis,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Encephalitis,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Encephalitis,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Encephalitis,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Encephalitis,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Encephalitis,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Encephalitis,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Encephalitis,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Encephalitis,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Encephalitis,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Encephalitis,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Enteric Fever,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,1786,1276,3062,0,0,0,1786,1276,3062,0,0,0
29/04/2021,Enteric Fever,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,1786,1276,3062,0,0,0,1786,1276,3062,0,0,0
29/04/2021,Enteric Fever,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,1786,1276,3062,0,0,0,1786,1276,3062,0,0,0
29/04/2021,Enteric Fever,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,1786,1276,3062,0,0,0,1786,1276,3062,0,0,0
29/04/2021,Enteric Fever,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,1786,1276,3062,0,0,0,1786,1276,3062,0,0,0
29/04/2021,Enteric Fever,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,1786,1276,3062,0,0,0,1786,1276,3062,0,0,0
29/04/2021,Enteric Fever,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,1786,1276,3062,0,0,0,1786,1276,3062,0,0,0
29/04/2021,Enteric Fever,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,1786,1276,3062,0,0,0,1786,1276,3062,0,0,0
29/04/2021,Enteric Fever,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,1786,1276,3062,0,0,0,1786,1276,3062,0,0,0
29/04/2021,Enteric Fever,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,1786,1276,3062,0,0,0,1786,1276,3062,0,0,0
29/04/2021,Enteric Fever,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,1786,1276,3062,0,0,0,1786,1276,3062,0,0,0
29/04/2021,Enteric Fever,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,1786,1276,3062,0,0,0,1786,1276,3062,0,0,0
29/04/2021,Gonococcal Infection,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,325,404,729,0,0,0,325,404,729,0,0,0
29/04/2021,Gonococcal Infection,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,325,404,729,0,0,0,325,404,729,0,0,0
29/04/2021,Gonococcal Infection,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,325,404,729,0,0,0,325,404,729,0,0,0
29/04/2021,Gonococcal Infection,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,325,404,729,0,0,0,325,404,729,0,0,0
29/04/2021,Gonococcal Infection,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,325,404,729,0,0,0,325,404,729,0,0,0
29/04/2021,Gonococcal Infection,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,325,404,729,0,0,0,325,404,729,0,0,0
29/04/2021,Gonococcal Infection,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,325,404,729,0,0,0,325,404,729,0,0,0
29/04/2021,Gonococcal Infection,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,325,404,729,0,0,0,325,404,729,0,0,0
29/04/2021,Gonococcal Infection,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,325,404,729,0,0,0,325,404,729,0,0,0
29/04/2021,Gonococcal Infection,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,325,404,729,0,0,0,325,404,729,0,0,0
29/04/2021,Gonococcal Infection,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,325,404,729,0,0,0,325,404,729,0,0,0
29/04/2021,Gonococcal Infection,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,325,404,729,0,0,0,325,404,729,0,0,0
29/04/2021,Measels,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,12,15,27,0,0,0,12,15,27,0,0,0
29/04/2021,Measels,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,12,15,27,0,0,0,12,15,27,0,0,0
29/04/2021,Measels,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,12,15,27,0,0,0,12,15,27,0,0,0
29/04/2021,Measels,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,12,15,27,0,0,0,12,15,27,0,0,0
29/04/2021,Measels,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,12,15,27,0,0,0,12,15,27,0,0,0
29/04/2021,Measels,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,12,15,27,0,0,0,12,15,27,0,0,0
29/04/2021,Measels,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,12,15,27,0,0,0,12,15,27,0,0,0
29/04/2021,Measels,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,12,15,27,0,0,0,12,15,27,0,0,0
29/04/2021,Measels,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,12,15,27,0,0,0,12,15,27,0,0,0
29/04/2021,Measels,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,12,15,27,0,0,0,12,15,27,0,0,0
29/04/2021,Measels,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,12,15,27,0,0,0,12,15,27,0,0,0
29/04/2021,Measels,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,12,15,27,0,0,0,12,15,27,0,0,0
29/04/2021,Meningococcal Meningitis,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Meningococcal Meningitis,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Meningococcal Meningitis,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Meningococcal Meningitis,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Meningococcal Meningitis,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Meningococcal Meningitis,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Meningococcal Meningitis,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Meningococcal Meningitis,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Meningococcal Meningitis,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Meningococcal Meningitis,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Meningococcal Meningitis,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Meningococcal Meningitis,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Neonatal Tetanus,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,1,0,1,0,0,0,1,0,1,0,0,0
29/04/2021,Neonatal Tetanus,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,1,0,1,0,0,0,1,0,1,0,0,0
29/04/2021,Neonatal Tetanus,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,1,0,1,0,0,0,1,0,1,0,0,0
29/04/2021,Neonatal Tetanus,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,1,0,1,0,0,0,1,0,1,0,0,0
29/04/2021,Neonatal Tetanus,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,1,0,1,0,0,0,1,0,1,0,0,0
29/04/2021,Neonatal Tetanus,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,1,0,1,0,0,0,1,0,1,0,0,0
29/04/2021,Neonatal Tetanus,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,1,0,1,0,0,0,1,0,1,0,0,0
29/04/2021,Neonatal Tetanus,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,1,0,1,0,0,0,1,0,1,0,0,0
29/04/2021,Neonatal Tetanus,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,1,0,1,0,0,0,1,0,1,0,0,0
29/04/2021,Neonatal Tetanus,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,1,0,1,0,0,0,1,0,1,0,0,0
29/04/2021,Neonatal Tetanus,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,1,0,1,0,0,0,1,0,1,0,0,0
29/04/2021,Pneumonia,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,2078,1782,3860,0,0,0,2078,1782,3860,0,0,0
29/04/2021,Pneumonia,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,2078,1782,3860,0,0,0,2078,1782,3860,0,0,0
29/04/2021,Pneumonia,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,2078,1782,3860,0,0,0,2078,1782,3860,0,0,0
29/04/2021,Pneumonia,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,2078,1782,3860,0,0,0,2078,1782,3860,0,0,0
29/04/2021,Pneumonia,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,2078,1782,3860,0,0,0,2078,1782,3860,0,0,0
29/04/2021,Pneumonia,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,2078,1782,3860,0,0,0,2078,1782,3860,0,0,0
29/04/2021,Pneumonia,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,2078,1782,3860,0,0,0,2078,1782,3860,0,0,0
29/04/2021,Pneumonia,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,2078,1782,3860,0,0,0,2078,1782,3860,0,0,0
29/04/2021,Pneumonia,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,2078,1782,3860,0,0,0,2078,1782,3860,0,0,0
29/04/2021,Pneumonia,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,2078,1782,3860,0,0,0,2078,1782,3860,0,0,0
29/04/2021,Pneumonia,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,2078,1782,3860,0,0,0,2078,1782,3860,0,0,0
29/04/2021,Pneumonia,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,2078,1782,3860,0,0,0,2078,1782,3860,0,0,0
29/04/2021,Rabies***,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Rabies***,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Rabies***,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Rabies***,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Rabies***,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Rabies***,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Rabies***,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Rabies***,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Rabies***,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Rabies***,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Rabies***,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Rabies***,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Syphilis,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,331,197,528,0,0,0,331,197,528,0,0,0
29/04/2021,Syphilis,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,331,197,528,0,0,0,331,197,528,0,0,0
29/04/2021,Syphilis,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,331,197,528,0,0,0,331,197,528,0,0,0
29/04/2021,Syphilis,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,331,197,528,0,0,0,331,197,528,0,0,0
29/04/2021,Syphilis,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,331,197,528,0,0,0,331,197,528,0,0,0
29/04/2021,Syphilis,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,331,197,528,0,0,0,331,197,528,0,0,0
29/04/2021,Syphilis,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,331,197,528,0,0,0,331,197,528,0,0,0
29/04/2021,Syphilis,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,331,197,528,0,0,0,331,197,528,0,0,0
29/04/2021,Syphilis,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,331,197,528,0,0,0,331,197,528,0,0,0
29/04/2021,Syphilis,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,331,197,528,0,0,0,331,197,528,0,0,0
29/04/2021,Syphilis,RAJASTHAN,From Month & Year  January - 2016,December - 2016,33,,Pratap Grah,331,197,528,0,0,0,331,197,528,0,0,0
