textbox28,textbox76,textbox78,textbox24,district_count,sl_no1,textbox20,textbox26,textbox23,textbox38,textbox29,textbox21,textbox33,textbox8,textbox58,textbox9,textbox10,textbox12,textbox13
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,18791,16442,35233,0,1,1,18791,16442,35233,0,1,1
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,18791,16442,35233,0,1,1,18791,16442,35233,0,1,1
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,18791,16442,35233,0,1,1,18791,16442,35233,0,1,1
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,18791,16442,35233,0,1,1,18791,16442,35233,0,1,1
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,18791,16442,35233,0,1,1,18791,16442,35233,0,1,1
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,18791,16442,35233,0,1,1,18791,16442,35233,0,1,1
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,18791,16442,35233,0,1,1,18791,16442,35233,0,1,1
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,18791,16442,35233,0,1,1,18791,16442,35233,0,1,1
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,18791,16442,35233,0,1,1,18791,16442,35233,0,1,1
29/04/2021,Disease Name--Cardio Vascular Diseases- Hypertension,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,18791,16442,35233,0,1,1,18791,16442,35233,0,1,1
29/04/2021,Disease Name--Cardio Vascular Diseases-Ischemic Heart  Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,4478,3860,8338,6,12,18,4478,3860,8338,6,12,18
29/04/2021,Disease Name--Cardio Vascular Diseases-Ischemic Heart  Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,4478,3860,8338,6,12,18,4478,3860,8338,6,12,18
29/04/2021,Disease Name--Cardio Vascular Diseases-Ischemic Heart  Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,4478,3860,8338,6,12,18,4478,3860,8338,6,12,18
29/04/2021,Disease Name--Cardio Vascular Diseases-Ischemic Heart  Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,4478,3860,8338,6,12,18,4478,3860,8338,6,12,18
29/04/2021,Disease Name--Cardio Vascular Diseases-Ischemic Heart  Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,4478,3860,8338,6,12,18,4478,3860,8338,6,12,18
29/04/2021,Disease Name--Cardio Vascular Diseases-Ischemic Heart  Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,4478,3860,8338,6,12,18,4478,3860,8338,6,12,18
29/04/2021,Disease Name--Cardio Vascular Diseases-Ischemic Heart  Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,4478,3860,8338,6,12,18,4478,3860,8338,6,12,18
29/04/2021,Disease Name--Cardio Vascular Diseases-Ischemic Heart  Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,4478,3860,8338,6,12,18,4478,3860,8338,6,12,18
29/04/2021,Disease Name--Cardio Vascular Diseases-Ischemic Heart  Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,4478,3860,8338,6,12,18,4478,3860,8338,6,12,18
29/04/2021,Disease Name--Cardio Vascular Diseases-Ischemic Heart  Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,4478,3860,8338,6,12,18,4478,3860,8338,6,12,18
29/04/2021,Disease Name--Cardio Vascular Diseases-Ischemic Heart  Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,4478,3860,8338,6,12,18,4478,3860,8338,6,12,18
29/04/2021,Disease Name--Cardio Vascular Diseases-Ischemic Heart  Diseases,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,4478,3860,8338,6,12,18,4478,3860,8338,6,12,18
29/04/2021,Disease Name--Diabetes Mellitus- Type 1 ,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,6910,5940,12850,0,0,0,6910,5940,12850,0,0,0
29/04/2021,Disease Name--Diabetes Mellitus- Type 1 ,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,6910,5940,12850,0,0,0,6910,5940,12850,0,0,0
29/04/2021,Disease Name--Diabetes Mellitus- Type 1 ,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,6910,5940,12850,0,0,0,6910,5940,12850,0,0,0
29/04/2021,Disease Name--Diabetes Mellitus- Type 1 ,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,6910,5940,12850,0,0,0,6910,5940,12850,0,0,0
29/04/2021,Disease Name--Diabetes Mellitus- Type 1 ,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,6910,5940,12850,0,0,0,6910,5940,12850,0,0,0
29/04/2021,Disease Name--Diabetes Mellitus- Type 1 ,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,6910,5940,12850,0,0,0,6910,5940,12850,0,0,0
29/04/2021,Disease Name--Diabetes Mellitus- Type 1 ,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,6910,5940,12850,0,0,0,6910,5940,12850,0,0,0
29/04/2021,Disease Name--Diabetes Mellitus- Type 1 ,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,6910,5940,12850,0,0,0,6910,5940,12850,0,0,0
29/04/2021,Disease Name--Diabetes Mellitus- Type 1 ,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,6910,5940,12850,0,0,0,6910,5940,12850,0,0,0
29/04/2021,Disease Name--Diabetes Mellitus- Type 1 ,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,6910,5940,12850,0,0,0,6910,5940,12850,0,0,0
29/04/2021,Disease Name--Diabetes Mellitus- Type 1 ,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,6910,5940,12850,0,0,0,6910,5940,12850,0,0,0
29/04/2021,Disease Name--Diabetes Mellitus- Type 1 ,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,6910,5940,12850,0,0,0,6910,5940,12850,0,0,0
29/04/2021,Disease Name--Diabetes Mellitus-Type 2 ,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,13086,11811,24897,2,6,8,13086,11811,24897,2,6,8
29/04/2021,Disease Name--Diabetes Mellitus-Type 2 ,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,13086,11811,24897,2,6,8,13086,11811,24897,2,6,8
29/04/2021,Disease Name--Diabetes Mellitus-Type 2 ,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,13086,11811,24897,2,6,8,13086,11811,24897,2,6,8
29/04/2021,Disease Name--Diabetes Mellitus-Type 2 ,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,13086,11811,24897,2,6,8,13086,11811,24897,2,6,8
29/04/2021,Disease Name--Diabetes Mellitus-Type 2 ,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,13086,11811,24897,2,6,8,13086,11811,24897,2,6,8
29/04/2021,Disease Name--Diabetes Mellitus-Type 2 ,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,13086,11811,24897,2,6,8,13086,11811,24897,2,6,8
29/04/2021,Disease Name--Diabetes Mellitus-Type 2 ,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,13086,11811,24897,2,6,8,13086,11811,24897,2,6,8
29/04/2021,Disease Name--Diabetes Mellitus-Type 2 ,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,13086,11811,24897,2,6,8,13086,11811,24897,2,6,8
29/04/2021,Disease Name--Diabetes Mellitus-Type 2 ,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,13086,11811,24897,2,6,8,13086,11811,24897,2,6,8
29/04/2021,Disease Name--Diabetes Mellitus-Type 2 ,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,13086,11811,24897,2,6,8,13086,11811,24897,2,6,8
29/04/2021,Disease Name--Diabetes Mellitus-Type 2 ,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,13086,11811,24897,2,6,8,13086,11811,24897,2,6,8
29/04/2021,Disease Name--Diabetes Mellitus-Type 2 ,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,13086,11811,24897,2,6,8,13086,11811,24897,2,6,8
29/04/2021,Disease Name--Lungs Disease-Bronchitis,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,12371,10158,22529,0,0,0,12371,10158,22529,0,0,0
29/04/2021,Disease Name--Lungs Disease-Bronchitis,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,12371,10158,22529,0,0,0,12371,10158,22529,0,0,0
29/04/2021,Disease Name--Lungs Disease-Bronchitis,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,12371,10158,22529,0,0,0,12371,10158,22529,0,0,0
29/04/2021,Disease Name--Lungs Disease-Bronchitis,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,12371,10158,22529,0,0,0,12371,10158,22529,0,0,0
29/04/2021,Disease Name--Lungs Disease-Bronchitis,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,12371,10158,22529,0,0,0,12371,10158,22529,0,0,0
29/04/2021,Disease Name--Lungs Disease-Bronchitis,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,12371,10158,22529,0,0,0,12371,10158,22529,0,0,0
29/04/2021,Disease Name--Lungs Disease-Bronchitis,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,12371,10158,22529,0,0,0,12371,10158,22529,0,0,0
29/04/2021,Disease Name--Lungs Disease-Bronchitis,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,12371,10158,22529,0,0,0,12371,10158,22529,0,0,0
29/04/2021,Disease Name--Lungs Disease-Bronchitis,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,12371,10158,22529,0,0,0,12371,10158,22529,0,0,0
29/04/2021,Disease Name--Lungs Disease-Bronchitis,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,12371,10158,22529,0,0,0,12371,10158,22529,0,0,0
29/04/2021,Disease Name--Lungs Disease-Bronchitis,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,12371,10158,22529,0,0,0,12371,10158,22529,0,0,0
29/04/2021,Disease Name--Lungs Disease-Bronchitis,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,12371,10158,22529,0,0,0,12371,10158,22529,0,0,0
29/04/2021,Disease Name--Lungs Disease-Emphysemas,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,385,193,578,0,0,0,385,193,578,0,0,0
29/04/2021,Disease Name--Lungs Disease-Emphysemas,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,385,193,578,0,0,0,385,193,578,0,0,0
29/04/2021,Disease Name--Lungs Disease-Emphysemas,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,385,193,578,0,0,0,385,193,578,0,0,0
29/04/2021,Disease Name--Lungs Disease-Emphysemas,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,385,193,578,0,0,0,385,193,578,0,0,0
29/04/2021,Disease Name--Lungs Disease-Emphysemas,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,385,193,578,0,0,0,385,193,578,0,0,0
29/04/2021,Disease Name--Lungs Disease-Emphysemas,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,385,193,578,0,0,0,385,193,578,0,0,0
29/04/2021,Disease Name--Lungs Disease-Emphysemas,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,385,193,578,0,0,0,385,193,578,0,0,0
29/04/2021,Disease Name--Lungs Disease-Emphysemas,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,385,193,578,0,0,0,385,193,578,0,0,0
29/04/2021,Disease Name--Lungs Disease-Emphysemas,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,385,193,578,0,0,0,385,193,578,0,0,0
29/04/2021,Disease Name--Lungs Disease-Emphysemas,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,385,193,578,0,0,0,385,193,578,0,0,0
29/04/2021,Disease Name--Lungs Disease-Emphysemas,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,385,193,578,0,0,0,385,193,578,0,0,0
29/04/2021,Disease Name--Lungs Disease-Emphysemas,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,385,193,578,0,0,0,385,193,578,0,0,0
29/04/2021,Disease Name--Lungs Disease- Asthma,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,11616,8852,20468,4,3,7,11616,8852,20468,4,3,7
29/04/2021,Disease Name--Lungs Disease- Asthma,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,11616,8852,20468,4,3,7,11616,8852,20468,4,3,7
29/04/2021,Disease Name--Lungs Disease- Asthma,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,11616,8852,20468,4,3,7,11616,8852,20468,4,3,7
29/04/2021,Disease Name--Lungs Disease- Asthma,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,11616,8852,20468,4,3,7,11616,8852,20468,4,3,7
29/04/2021,Disease Name--Lungs Disease- Asthma,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,11616,8852,20468,4,3,7,11616,8852,20468,4,3,7
29/04/2021,Disease Name--Lungs Disease- Asthma,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,11616,8852,20468,4,3,7,11616,8852,20468,4,3,7
29/04/2021,Disease Name--Lungs Disease- Asthma,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,11616,8852,20468,4,3,7,11616,8852,20468,4,3,7
29/04/2021,Disease Name--Lungs Disease- Asthma,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,11616,8852,20468,4,3,7,11616,8852,20468,4,3,7
29/04/2021,Disease Name--Lungs Disease- Asthma,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,11616,8852,20468,4,3,7,11616,8852,20468,4,3,7
29/04/2021,Disease Name--Lungs Disease- Asthma,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,11616,8852,20468,4,3,7,11616,8852,20468,4,3,7
29/04/2021,Disease Name--Lungs Disease- Asthma,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,11616,8852,20468,4,3,7,11616,8852,20468,4,3,7
29/04/2021,Disease Name--Lungs Disease- Asthma,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,11616,8852,20468,4,3,7,11616,8852,20468,4,3,7
29/04/2021,Disease Name--Neurological Disorders-Cerebro Vascular Accident,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,761,608,1369,1,4,5,761,608,1369,1,4,5
29/04/2021,Disease Name--Neurological Disorders-Cerebro Vascular Accident,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,761,608,1369,1,4,5,761,608,1369,1,4,5
29/04/2021,Disease Name--Neurological Disorders-Cerebro Vascular Accident,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,761,608,1369,1,4,5,761,608,1369,1,4,5
29/04/2021,Disease Name--Neurological Disorders-Cerebro Vascular Accident,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,761,608,1369,1,4,5,761,608,1369,1,4,5
29/04/2021,Disease Name--Neurological Disorders-Cerebro Vascular Accident,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,761,608,1369,1,4,5,761,608,1369,1,4,5
29/04/2021,Disease Name--Neurological Disorders-Cerebro Vascular Accident,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,761,608,1369,1,4,5,761,608,1369,1,4,5
29/04/2021,Disease Name--Neurological Disorders-Cerebro Vascular Accident,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,761,608,1369,1,4,5,761,608,1369,1,4,5
29/04/2021,Disease Name--Neurological Disorders-Cerebro Vascular Accident,State Name--RAJASTHAN,From Month & Year--  January - 2018  UPTO  December - 2018,33,,Hanumangarh,761,608,1369,1,4,5,761,608,1369,1,4,5
