textbox13,disease_name,textbox43,textbox11,textbox18,district_count,sl_no1,textbox38,textbox5,textbox33,textbox55,textbox36,col06,textbox71,textbox29,textbox37,textbox45,textbox30,textbox34,textbox56
29/04/2021,Acute Diarrhoeal diseases  (Including Gastro Enteritis Etc),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,10341,9155,19496,0,0,0,10341,9155,19496,0,0,0
29/04/2021,Acute Respiratory Infection (Including Influenza and excluding Pneumonia),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,125778,118827,244605,4,8,12,125778,118827,244605,4,8,12
29/04/2021,Acute Respiratory Infection (Including Influenza and excluding Pneumonia),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,125778,118827,244605,4,8,12,125778,118827,244605,4,8,12
29/04/2021,Acute Respiratory Infection (Including Influenza and excluding Pneumonia),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,125778,118827,244605,4,8,12,125778,118827,244605,4,8,12
29/04/2021,Acute Respiratory Infection (Including Influenza and excluding Pneumonia),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,125778,118827,244605,4,8,12,125778,118827,244605,4,8,12
29/04/2021,Acute Respiratory Infection (Including Influenza and excluding Pneumonia),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,125778,118827,244605,4,8,12,125778,118827,244605,4,8,12
29/04/2021,Acute Respiratory Infection (Including Influenza and excluding Pneumonia),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,125778,118827,244605,4,8,12,125778,118827,244605,4,8,12
29/04/2021,Acute Respiratory Infection (Including Influenza and excluding Pneumonia),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,125778,118827,244605,4,8,12,125778,118827,244605,4,8,12
29/04/2021,Acute Respiratory Infection (Including Influenza and excluding Pneumonia),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,125778,118827,244605,4,8,12,125778,118827,244605,4,8,12
29/04/2021,Acute Respiratory Infection (Including Influenza and excluding Pneumonia),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,125778,118827,244605,4,8,12,125778,118827,244605,4,8,12
29/04/2021,Acute Respiratory Infection (Including Influenza and excluding Pneumonia),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,125778,118827,244605,4,8,12,125778,118827,244605,4,8,12
29/04/2021,Acute Respiratory Infection (Including Influenza and excluding Pneumonia),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,125778,118827,244605,4,8,12,125778,118827,244605,4,8,12
29/04/2021,Chicken Pox,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,3,4,7,0,0,0,3,4,7,0,0,0
29/04/2021,Chicken Pox,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,3,4,7,0,0,0,3,4,7,0,0,0
29/04/2021,Chicken Pox,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,3,4,7,0,0,0,3,4,7,0,0,0
29/04/2021,Chicken Pox,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,3,4,7,0,0,0,3,4,7,0,0,0
29/04/2021,Chicken Pox,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,3,4,7,0,0,0,3,4,7,0,0,0
29/04/2021,Chicken Pox,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,3,4,7,0,0,0,3,4,7,0,0,0
29/04/2021,Chicken Pox,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,3,4,7,0,0,0,3,4,7,0,0,0
29/04/2021,Cholera(Lab. confirmed),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Cholera(Lab. confirmed),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Cholera(Lab. confirmed),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Cholera(Lab. confirmed),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Cholera(Lab. confirmed),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Cholera(Lab. confirmed),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Cholera(Lab. confirmed),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Cholera(Lab. confirmed),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Cholera(Lab. confirmed),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Cholera(Lab. confirmed),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Cholera(Lab. confirmed),RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Diptheria,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Encephalitis,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,2,1,3,0,0,0,2,1,3,0,0,0
29/04/2021,Encephalitis,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,2,1,3,0,0,0,2,1,3,0,0,0
29/04/2021,Encephalitis,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,2,1,3,0,0,0,2,1,3,0,0,0
29/04/2021,Encephalitis,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,2,1,3,0,0,0,2,1,3,0,0,0
29/04/2021,Encephalitis,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,2,1,3,0,0,0,2,1,3,0,0,0
29/04/2021,Encephalitis,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,2,1,3,0,0,0,2,1,3,0,0,0
29/04/2021,Encephalitis,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,2,1,3,0,0,0,2,1,3,0,0,0
29/04/2021,Encephalitis,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,2,1,3,0,0,0,2,1,3,0,0,0
29/04/2021,Enteric Fever,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,877,744,1621,0,0,0,877,744,1621,0,0,0
29/04/2021,Enteric Fever,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,877,744,1621,0,0,0,877,744,1621,0,0,0
29/04/2021,Enteric Fever,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,877,744,1621,0,0,0,877,744,1621,0,0,0
29/04/2021,Enteric Fever,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,877,744,1621,0,0,0,877,744,1621,0,0,0
29/04/2021,Enteric Fever,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,877,744,1621,0,0,0,877,744,1621,0,0,0
29/04/2021,Enteric Fever,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,877,744,1621,0,0,0,877,744,1621,0,0,0
29/04/2021,Enteric Fever,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,877,744,1621,0,0,0,877,744,1621,0,0,0
29/04/2021,Enteric Fever,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,877,744,1621,0,0,0,877,744,1621,0,0,0
29/04/2021,Enteric Fever,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,877,744,1621,0,0,0,877,744,1621,0,0,0
29/04/2021,Enteric Fever,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,877,744,1621,0,0,0,877,744,1621,0,0,0
29/04/2021,Gonococcal Infection,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,85,85,0,0,0,0,85,85,0,0,0
29/04/2021,Gonococcal Infection,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,85,85,0,0,0,0,85,85,0,0,0
29/04/2021,Gonococcal Infection,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,85,85,0,0,0,0,85,85,0,0,0
29/04/2021,Gonococcal Infection,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,85,85,0,0,0,0,85,85,0,0,0
29/04/2021,Gonococcal Infection,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,85,85,0,0,0,0,85,85,0,0,0
29/04/2021,Gonococcal Infection,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,85,85,0,0,0,0,85,85,0,0,0
29/04/2021,Gonococcal Infection,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,85,85,0,0,0,0,85,85,0,0,0
29/04/2021,Gonococcal Infection,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,85,85,0,0,0,0,85,85,0,0,0
29/04/2021,Measels,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,5,2,7,0,0,0,5,2,7,0,0,0
29/04/2021,Measels,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,5,2,7,0,0,0,5,2,7,0,0,0
29/04/2021,Measels,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,5,2,7,0,0,0,5,2,7,0,0,0
29/04/2021,Measels,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,5,2,7,0,0,0,5,2,7,0,0,0
29/04/2021,Measels,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,5,2,7,0,0,0,5,2,7,0,0,0
29/04/2021,Measels,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,5,2,7,0,0,0,5,2,7,0,0,0
29/04/2021,Measels,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,5,2,7,0,0,0,5,2,7,0,0,0
29/04/2021,Measels,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,5,2,7,0,0,0,5,2,7,0,0,0
29/04/2021,Measels,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,5,2,7,0,0,0,5,2,7,0,0,0
29/04/2021,Measels,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,5,2,7,0,0,0,5,2,7,0,0,0
29/04/2021,Measels,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,5,2,7,0,0,0,5,2,7,0,0,0
29/04/2021,Meningococcal Meningitis,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,21,12,33,0,0,0,21,12,33,0,0,0
29/04/2021,Meningococcal Meningitis,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,21,12,33,0,0,0,21,12,33,0,0,0
29/04/2021,Meningococcal Meningitis,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,21,12,33,0,0,0,21,12,33,0,0,0
29/04/2021,Meningococcal Meningitis,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,21,12,33,0,0,0,21,12,33,0,0,0
29/04/2021,Meningococcal Meningitis,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,21,12,33,0,0,0,21,12,33,0,0,0
29/04/2021,Meningococcal Meningitis,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,21,12,33,0,0,0,21,12,33,0,0,0
29/04/2021,Meningococcal Meningitis,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,21,12,33,0,0,0,21,12,33,0,0,0
29/04/2021,Meningococcal Meningitis,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,21,12,33,0,0,0,21,12,33,0,0,0
29/04/2021,Neonatal Tetanus,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Neonatal Tetanus,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Neonatal Tetanus,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Neonatal Tetanus,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Neonatal Tetanus,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Neonatal Tetanus,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Neonatal Tetanus,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Neonatal Tetanus,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Neonatal Tetanus,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Neonatal Tetanus,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Neonatal Tetanus,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Pneumonia,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,4587,3752,8339,1,4,5,4587,3752,8339,1,4,5
29/04/2021,Pneumonia,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,4587,3752,8339,1,4,5,4587,3752,8339,1,4,5
29/04/2021,Pneumonia,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,4587,3752,8339,1,4,5,4587,3752,8339,1,4,5
29/04/2021,Pneumonia,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,4587,3752,8339,1,4,5,4587,3752,8339,1,4,5
29/04/2021,Pneumonia,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,4587,3752,8339,1,4,5,4587,3752,8339,1,4,5
29/04/2021,Pneumonia,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,4587,3752,8339,1,4,5,4587,3752,8339,1,4,5
29/04/2021,Pneumonia,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,4587,3752,8339,1,4,5,4587,3752,8339,1,4,5
29/04/2021,Pneumonia,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,4587,3752,8339,1,4,5,4587,3752,8339,1,4,5
29/04/2021,Pneumonia,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,4587,3752,8339,1,4,5,4587,3752,8339,1,4,5
29/04/2021,Pneumonia,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,4587,3752,8339,1,4,5,4587,3752,8339,1,4,5
29/04/2021,Rabies***,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Rabies***,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Rabies***,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Rabies***,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Rabies***,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Rabies***,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Rabies***,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Syphilis,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Syphilis,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Syphilis,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Syphilis,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Syphilis,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Syphilis,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Syphilis,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Syphilis,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Tetanus other than Neonatal,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Tetanus other than Neonatal,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Tetanus other than Neonatal,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Tetanus other than Neonatal,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Tetanus other than Neonatal,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Tetanus other than Neonatal,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Tetanus other than Neonatal,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Tetanus other than Neonatal,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Tetanus other than Neonatal,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Tetanus other than Neonatal,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Tetanus other than Neonatal,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Tetanus other than Neonatal,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,Viral Hepatitis -A,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,38,23,61,0,0,0,38,23,61,0,0,0
29/04/2021,Viral Hepatitis -A,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,38,23,61,0,0,0,38,23,61,0,0,0
29/04/2021,Viral Hepatitis -A,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,38,23,61,0,0,0,38,23,61,0,0,0
29/04/2021,Viral Hepatitis -A,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,38,23,61,0,0,0,38,23,61,0,0,0
29/04/2021,Viral Hepatitis -A,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,38,23,61,0,0,0,38,23,61,0,0,0
29/04/2021,Viral Hepatitis -A,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,38,23,61,0,0,0,38,23,61,0,0,0
29/04/2021,Viral Hepatitis -A,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,38,23,61,0,0,0,38,23,61,0,0,0
29/04/2021,Viral Hepatitis -A,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,38,23,61,0,0,0,38,23,61,0,0,0
29/04/2021,Viral Hepatitis -A,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,38,23,61,0,0,0,38,23,61,0,0,0
29/04/2021,Viral Hepatitis -B,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,12,7,19,0,0,0,12,7,19,0,0,0
29/04/2021,Viral Hepatitis -B,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,12,7,19,0,0,0,12,7,19,0,0,0
29/04/2021,Viral Hepatitis -B,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,12,7,19,0,0,0,12,7,19,0,0,0
29/04/2021,Viral Hepatitis -B,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,12,7,19,0,0,0,12,7,19,0,0,0
29/04/2021,Viral Hepatitis -B,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,12,7,19,0,0,0,12,7,19,0,0,0
29/04/2021,Viral Hepatitis -B,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,12,7,19,0,0,0,12,7,19,0,0,0
29/04/2021,Viral Hepatitis -B,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,12,7,19,0,0,0,12,7,19,0,0,0
29/04/2021,Viral Hepatitis -B,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,12,7,19,0,0,0,12,7,19,0,0,0
29/04/2021,Viral Hepatitis -B,RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,12,7,19,0,0,0,12,7,19,0,0,0
29/04/2021,"Viral Hepatitis -C,D,E",RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2021,"Viral Hepatitis -C,D,E",RAJASTHAN,From Month & Year  January - 2017,December - 2017,33,,Hanumangarh,0,0,0,0,0,0,0,0,0,0,0,0
